date,district_id,name,state,zone,lat,lon,raw_rainfall,observed_rainfall,regime,regime_confidence,lead_time,wind_speed,wind_dir,cape,pressure,radiation,temp_range,temp_mean,day_of_year,month,monsoon_phase,is_peak_monsoon,latitude,longitude,p_exceed_7.5,p_exceed_64.5,p_exceed_124.5,p_exceed_244.5,pressure_anomaly,wind_cape_ratio,dry_flag,rain_category
2024-08-27,507,Gurdaspur,Punjab,north,32.03,75.4,10.7,0.0,western_disturbance,1.0,24,17.3,28,850.8,976.5,9.7,6.8,27.4,240,8,2,1,32.04035,75.46875,0.05,0.05,0.05,0.05,36.8,49.2,0,2
2024-08-27,508,Hoshiarpur,Punjab,north,31.52,75.92,0.2,61.24,orographic,1.0,24,15.3,66,934.6,966.6,17.6,7.6,30.1,240,8,2,1,31.454605,76.05469,0.8614,0.8614,0.8614,0.8614,46.6,61.1,1,0
2024-08-27,520,Pathankot,Punjab,north,32.27,75.65,28.1,0.0,orographic,0.6667,24,16.9,19,635.0,956.1,8.8,6.0,25.8,240,8,2,1,32.27465,75.703125,0.2,0.2,0.2,0.2,57.1,37.6,0,2
2024-08-27,523,Ajmer,Rajasthan,west,26.45,74.63,1.6,1.37,coastal,0.6667,24,26.1,131,500.0,948.8,16.6,6.4,25.9,240,8,2,1,26.467485,74.73568,0.5038,0.5038,0.5038,0.5038,64.5,19.2,0,1
2024-08-27,538,Jaipur,Rajasthan,west,26.92,75.78,6.8,0.0,coastal,0.6667,24,22.9,133,500.0,951.0,18.6,6.1,26.4,240,8,2,1,26.959578,75.715866,0.05,0.05,0.05,0.05,62.2,21.8,0,1
2024-08-27,539,Jaisalmer,Rajasthan,west,26.92,70.9,8.4,0.0,coastal,0.6667,24,39.3,67,500.0,975.4,11.9,5.5,28.9,240,8,2,1,27.029877,71.0,0.05,0.05,0.05,0.05,37.9,12.7,0,1
2024-08-27,543,Jodhpur,Rajasthan,west,26.28,73.02,2.0,6.34,coastal,0.6667,24,31.2,101,500.0,972.3,10.9,3.5,26.9,240,8,2,1,26.25659,73.00768,1.0,1.0,1.0,1.0,41.0,16.0,0,1
2024-08-27,544,Karauli,Rajasthan,west,26.48,77.02,11.1,0.0,western_disturbance,1.0,24,15.6,132,500.0,972.8,15.8,6.3,27.2,240,8,2,1,26.467485,77.01542,0.2,0.2,0.2,0.2,40.5,32.1,0,2
2024-08-27,550,Sawai Madhopur,Rajasthan,west,26.02,76.35,1.0,5.77,western_disturbance,1.0,24,18.1,155,500.0,972.1,20.0,6.6,27.6,240,8,2,1,25.975393,76.22951,1.0,1.0,1.0,1.0,41.1,27.6,0,1
2024-08-27,553,Tonk,Rajasthan,west,26.17,75.78,1.8,3.37,western_disturbance,1.0,24,17.7,141,500.0,971.8,18.9,6.4,27.5,240,8,2,1,26.25659,75.77388,0.6748,0.6748,0.6748,0.6748,41.5,28.2,0,1
2024-08-27,603,Adilabad,Telangana,south,19.66,78.53,1.9,22.51,western_disturbance,1.0,24,20.5,236,456.3,975.9,21.9,7.7,27.0,240,8,2,1,19.973969,78.515625,1.0,1.0,1.0,1.0,37.4,22.3,0,1
2024-08-27,604,Mancherial,Telangana,south,18.87,79.45,4.9,28.34,orographic,1.0,24,15.1,246,563.8,983.5,23.8,7.1,26.8,240,8,2,1,19.973969,79.453125,0.9568,0.9568,0.9568,0.9568,29.8,37.3,0,1
2024-08-27,615,Jagtial,Telangana,south,18.78,78.9,3.5,41.72,western_disturbance,1.0,24,19.4,239,476.7,982.4,23.4,7.6,27.3,240,8,2,1,19.973969,78.984375,0.9778,0.9778,0.9778,0.9778,30.9,24.6,0,1
2024-08-27,617,Nirmal,Telangana,south,19.1,78.35,2.0,27.36,western_disturbance,1.0,24,20.7,236,428.8,971.7,21.0,7.6,26.6,240,8,2,1,19.973969,78.28125,0.8884,0.8884,0.8884,0.8884,41.5,20.7,0,1
2024-08-27,633,Asifabad,Telangana,south,19.36,79.28,6.9,64.71,orographic,1.0,24,17.2,242,525.4,984.1,23.5,7.2,27.0,240,8,2,1,19.973969,79.21875,0.9787,0.9787,0.9787,0.9787,29.1,30.5,0,1
2024-08-27,634,Kumuram Bheem Asifabad,Telangana,south,19.36,79.28,6.9,64.71,orographic,1.0,24,17.2,242,525.4,984.1,23.5,7.2,27.0,240,8,2,1,19.973969,79.21875,0.9787,0.9787,0.9787,0.9787,29.1,30.5,0,1
2024-08-27,635,Mancherial,Telangana,south,18.87,79.45,4.9,28.34,orographic,1.0,24,15.1,246,563.8,983.5,23.8,7.1,26.8,240,8,2,1,19.973969,79.453125,0.9568,0.9568,0.9568,0.9568,29.8,37.3,0,1
2024-08-27,637,Jagtial,Telangana,south,18.78,78.9,3.5,41.72,western_disturbance,1.0,24,19.4,239,476.7,982.4,23.4,7.6,27.3,240,8,2,1,19.973969,78.984375,0.9778,0.9778,0.9778,0.9778,30.9,24.6,0,1
2024-08-27,638,Nirmal,Telangana,south,19.1,78.35,2.0,27.36,western_disturbance,1.0,24,20.7,236,428.8,971.7,21.0,7.6,26.6,240,8,2,1,19.973969,78.28125,0.8884,0.8884,0.8884,0.8884,41.5,20.7,0,1
2024-08-27,639,Mancherial,Telangana,south,18.87,79.45,4.9,28.34,orographic,1.0,24,15.1,246,563.8,983.5,23.8,7.1,26.8,240,8,2,1,19.973969,79.453125,0.9568,0.9568,0.9568,0.9568,29.8,37.3,0,1
2024-08-27,659,Amethi,Uttar Pradesh,north,26.15,81.12,10.6,3.15,western_disturbance,1.0,24,16.2,117,500.0,989.2,15.9,5.5,27.6,240,8,2,1,26.25659,80.02196,0.8332,0.8332,0.8332,0.8332,24.0,30.9,0,2
2024-08-27,668,Banda,Uttar Pradesh,north,25.48,80.33,11.8,0.0,break_monsoon,1.0,24,9.7,124,500.0,988.2,12.8,5.1,27.4,240,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,25.0,51.5,0,2
2024-08-27,676,Chitrakoot,Uttar Pradesh,north,25.2,80.9,9.0,5.51,break_monsoon,0.75,24,8.1,194,500.0,982.9,13.5,5.3,27.0,240,8,2,1,25.272406,79.97838,1.0,1.0,1.0,1.0,30.4,61.7,0,1
2024-08-27,681,Fatehpur,Uttar Pradesh,north,25.93,80.82,14.4,0.0,break_monsoon,0.75,24,13.3,119,500.0,989.4,14.5,6.6,28.1,240,8,2,1,25.975393,79.96722,0.05,0.05,0.05,0.05,23.9,37.6,0,2
2024-08-27,688,Hamirpur,Uttar Pradesh,north,25.95,80.15,14.4,0.0,break_monsoon,0.75,24,13.3,119,500.0,989.4,14.5,6.6,28.1,240,8,2,1,25.975393,79.96722,0.2,0.2,0.2,0.2,23.9,37.6,0,2
2024-08-27,692,Jalaun,Uttar Pradesh,north,26.15,79.35,7.4,0.0,western_disturbance,1.0,24,15.6,117,500.0,986.9,10.4,5.4,27.5,240,8,2,1,26.25659,79.23161,0.05,0.05,0.05,0.05,26.4,32.1,0,1
2024-08-27,694,Jhansi,Uttar Pradesh,north,25.45,78.57,5.4,0.72,break_monsoon,0.75,24,10.5,166,500.0,975.8,16.1,6.0,27.6,240,8,2,1,25.483303,78.48157,0.4159,0.4159,0.4159,0.4159,37.5,47.6,0,1
2024-08-27,699,Kaushambi,Uttar Pradesh,north,25.5,81.1,11.8,0.0,break_monsoon,1.0,24,9.7,124,500.0,988.2,12.8,5.1,27.4,240,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,25.0,51.5,0,2
2024-08-27,704,Mahoba,Uttar Pradesh,north,25.3,79.88,7.5,0.17,break_monsoon,1.0,24,9.5,170,500.0,977.9,14.4,5.2,27.1,240,8,2,1,25.272406,79.78378,0.0758,0.0758,0.0758,0.0758,35.4,52.6,0,1
2024-08-27,714,Prayagraj,Uttar Pradesh,north,25.43,81.85,11.8,0.0,break_monsoon,1.0,24,9.7,124,500.0,988.2,12.8,5.1,27.4,240,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,25.0,51.5,0,2
2024-08-27,731,Banda,Uttar Pradesh,north,25.48,80.33,11.8,0.0,break_monsoon,1.0,24,9.7,124,500.0,988.2,12.8,5.1,27.4,240,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,25.0,51.5,0,2
2024-08-27,732,Orai,Uttar Pradesh,north,25.98,79.45,11.5,0.0,western_disturbance,1.0,24,16.9,125,500.0,987.5,10.7,4.3,27.0,240,8,2,1,25.975393,79.47541,0.05,0.05,0.05,0.05,25.8,29.6,0,2
2024-08-27,740,Prayagraj,Uttar Pradesh,north,25.43,81.85,11.8,0.0,break_monsoon,1.0,24,9.7,124,500.0,988.2,12.8,5.1,27.4,240,8,2,1,25.483303,80.04339,0.05,0.05,0.05,0.05,25.0,51.5,0,2
2024-08-27,784,Dadra and Nagar Haveli,Dadra & Nagar Haveli and Daman & Diu,west,20.2,73.02,22.9,81.82,western_disturbance,1.0,24,34.2,209,304.6,999.1,17.9,3.1,26.2,240,8,2,1,20.208267,73.00781,0.99,0.99,0.99,0.99,14.1,8.9,0,2
2024-08-27,785,Daman,Dadra & Nagar Haveli and Daman & Diu,west,20.42,72.85,23.8,267.73,western_disturbance,1.0,24,35.6,214,497.5,1002.7,16.0,1.3,26.8,240,8,2,1,20.559715,72.890625,0.99,0.99,0.99,0.99,10.5,14.0,0,2
2024-08-27,786,Diu,Dadra & Nagar Haveli and Daman & Diu,west,20.72,70.98,29.9,182.86,depression,0.75,24,37.4,250,425.0,1000.6,5.1,1.5,26.4,240,8,2,1,20.794014,71.015625,0.99,0.99,0.99,0.99,12.6,11.4,0,2
2024-08-27,792,Mancherial,Telangana,south,18.87,79.45,4.9,28.34,orographic,1.0,24,15.1,246,563.8,983.5,23.8,7.1,26.8,240,8,2,1,19.973969,79.453125,0.9568,0.9568,0.9568,0.9568,29.8,37.3,0,1
2024-08-27,794,Jagtial,Telangana,south,18.78,78.9,3.5,41.72,western_disturbance,1.0,24,19.4,239,476.7,982.4,23.4,7.6,27.3,240,8,2,1,19.973969,78.984375,0.9778,0.9778,0.9778,0.9778,30.9,24.6,0,1
2024-08-27,795,Nirmal,Telangana,south,19.1,78.35,2.0,27.36,western_disturbance,1.0,24,20.7,236,428.8,971.7,21.0,7.6,26.6,240,8,2,1,19.973969,78.28125,0.8884,0.8884,0.8884,0.8884,41.5,20.7,0,1
2024-08-28,126,Balod,Chhattisgarh,central,21.2,80.77,0.3,4.61,break_monsoon,0.75,24,9.8,235,500.0,957.0,20.6,7.9,25.9,241,8,2,1,21.262611,80.03906,0.6589,0.6589,0.6589,0.6589,56.2,51.0,1,0
2024-08-28,129,Bastar,Chhattisgarh,central,19.1,80.83,3.3,15.14,orographic,1.0,24,13.4,234,508.3,983.0,21.9,6.7,26.9,241,8,2,1,19.973969,80.03906,0.7387,0.7387,0.7387,0.7387,30.2,37.9,0,1
2024-08-28,130,Bemetara,Chhattisgarh,central,21.48,81.5,0.5,2.87,orographic,1.0,24,15.3,238,613.8,973.3,20.7,6.6,26.6,241,8,2,1,21.49691,80.03906,0.1451,0.1451,0.1451,0.1451,40.0,40.1,1,0
2024-08-28,131,Bijapur,Chhattisgarh,central,18.97,80.53,3.3,28.34,orographic,1.0,24,13.4,234,508.3,983.0,21.9,6.7,26.9,241,8,2,1,19.973969,80.03906,0.8533,0.8533,0.8533,0.8533,30.2,37.9,0,1
2024-08-28,134,Dhamtari,Chhattisgarh,central,20.7,81.55,0.7,32.88,orographic,1.0,24,10.7,232,575.0,978.4,18.6,7.4,26.8,241,8,2,1,20.794014,80.03906,0.8531,0.8531,0.8531,0.8531,34.9,53.7,1,0
2024-08-28,135,Durg,Chhattisgarh,central,21.18,81.28,0.3,3.62,break_monsoon,0.75,24,9.8,235,500.0,957.0,20.6,7.9,25.9,241,8,2,1,21.262611,80.03906,0.499,0.499,0.499,0.499,56.2,51.0,1,0
2024-08-28,140,Kanker,Chhattisgarh,central,20.27,80.43,4.0,0.0,orographic,1.0,24,12.6,235,554.2,983.0,21.0,6.6,26.9,241,8,2,1,20.208267,80.03906,0.01,0.01,0.01,0.01,30.2,44.0,0,1
2024-08-28,141,Kondagaon,Chhattisgarh,central,19.6,80.57,3.3,0.0,orographic,1.0,24,13.4,234,508.3,983.0,21.9,6.7,26.9,241,8,2,1,19.973969,80.03906,0.05,0.05,0.05,0.05,30.2,37.9,0,1
2024-08-28,145,Narayanpur,Chhattisgarh,central,19.68,80.98,3.3,0.0,orographic,1.0,24,13.4,234,508.3,983.0,21.9,6.7,26.9,241,8,2,1,19.973969,80.03906,0.01,0.01,0.01,0.01,30.2,37.9,0,1
2024-08-28,147,Raipur,Chhattisgarh,central,21.25,81.63,0.3,4.69,break_monsoon,0.75,24,9.8,235,500.0,957.0,20.6,7.9,25.9,241,8,2,1,21.262611,80.03906,0.7322,0.7322,0.7322,0.7322,56.2,51.0,1,0
2024-08-28,148,Rajnandgaon,Chhattisgarh,central,21.1,80.75,0.7,4.61,orographic,1.0,24,15.2,229,569.2,976.6,20.5,6.6,26.5,241,8,2,1,21.028313,80.03906,0.6589,0.6589,0.6589,0.6589,36.6,37.4,1,0
2024-08-28,154,Charama,Chhattisgarh,central,20.53,80.77,1.8,37.55,orographic,1.0,24,12.3,236,555.8,980.5,21.2,7.2,26.9,241,8,2,1,20.442566,80.03906,0.8796,0.8796,0.8796,0.8796,32.8,45.2,0,1
2024-08-28,173,Amreli,Gujarat,west,21.62,71.18,3.5,0.0,coastal,0.6667,24,47.5,231,94.6,982.7,4.0,1.6,25.3,241,8,2,1,21.731209,71.25,0.01,0.01,0.01,0.01,30.5,2.0,0,1
2024-08-28,177,Bharuch,Gujarat,west,21.7,72.98,18.2,0.0,coastal,0.6667,24,36.7,202,414.6,999.5,12.4,4.0,27.1,241,8,2,1,21.731209,73.00781,0.05,0.05,0.05,0.05,13.8,11.3,0,2
2024-08-28,178,Bhavnagar,Gujarat,west,21.76,72.15,2.5,0.0,coastal,0.6667,24,41.1,216,160.4,1000.6,4.6,3.1,27.6,241,8,2,1,21.731209,72.1875,0.01,0.01,0.01,0.01,12.6,3.9,0,1
2024-08-28,180,Dang,Gujarat,west,20.75,73.68,9.0,0.11,coastal,0.6667,24,24.8,213,256.3,954.2,13.9,4.1,24.4,241,8,2,1,20.794014,73.71094,0.0668,0.0668,0.0668,0.0668,59.0,10.3,0,1
2024-08-28,182,Gir Somnath,Gujarat,west,20.97,70.37,23.2,9.26,coastal,0.6667,24,48.8,245,368.8,1000.5,5.4,1.3,27.0,241,8,2,1,21.028313,70.3125,1.0,1.0,1.0,1.0,12.8,7.6,0,2
2024-08-28,183,Jamnagar,Gujarat,west,22.47,70.07,190.9,0.59,coastal,0.6667,24,61.9,248,333.3,995.3,2.2,2.1,25.9,241,8,2,1,22.551254,69.96094,0.1392,0.1392,0.1392,0.1392,18.0,5.4,0,4
2024-08-28,184,Junagadh,Gujarat,west,21.52,70.48,16.7,3.39,coastal,0.6667,24,39.6,240,169.6,933.0,2.0,1.2,22.0,241,8,2,1,21.49691,70.546875,0.2938,0.2938,0.2938,0.2938,80.2,4.3,0,2
2024-08-28,188,Narmada,Gujarat,west,21.8,73.5,9.3,0.87,coastal,0.6667,24,34.1,193,315.0,982.1,14.4,4.3,25.8,241,8,2,1,21.731209,73.47656,0.1806,0.1806,0.1806,0.1806,31.1,9.2,0,1
2024-08-28,189,Navsari,Gujarat,west,20.95,72.92,32.4,0.0,coastal,0.6667,24,35.9,216,677.1,1001.7,11.1,2.5,27.2,241,8,2,1,21.028313,72.890625,0.05,0.05,0.05,0.05,11.5,18.9,0,3
2024-08-28,192,Porbandar,Gujarat,west,21.63,69.6,21.8,0.17,coastal,0.6667,24,58.8,254,359.2,999.3,3.3,1.3,26.9,241,8,2,1,21.61406,69.609375,0.0667,0.0667,0.0667,0.0667,14.0,6.1,0,2
2024-08-28,193,Rajkot,Gujarat,west,22.3,70.8,7.0,2.74,coastal,0.6667,24,49.2,227,102.5,982.4,4.0,2.4,25.3,241,8,2,1,22.199806,70.78125,0.2,0.2,0.2,0.2,30.9,2.1,0,1
2024-08-28,195,Surat,Gujarat,west,21.17,72.83,32.2,0.0,coastal,0.6667,24,36.6,217,677.1,1001.2,13.4,3.0,27.3,241,8,2,1,21.262611,72.77344,0.05,0.05,0.05,0.05,12.0,18.5,0,3
2024-08-28,196,Surendranagar,Gujarat,west,22.7,71.6,6.3,5.75,coastal,0.6667,24,47.6,207,94.2,987.3,4.0,2.7,25.6,241,8,2,1,22.785553,71.484375,0.7835,0.7835,0.7835,0.7835,26.0,2.0,0,1
2024-08-28,197,Tapi,Gujarat,west,21.12,73.4,10.9,0.87,western_disturbance,1.0,24,29.6,205,401.7,988.7,16.6,4.3,26.1,241,8,2,1,21.028313,73.47656,0.1812,0.1812,0.1812,0.1812,24.5,13.6,0,2
2024-08-28,198,Vadodara,Gujarat,west,22.3,73.2,10.1,23.78,coastal,0.6667,24,38.8,190,229.2,998.1,10.5,4.7,26.8,241,8,2,1,22.199806,73.24219,0.5918,0.5918,0.5918,0.5918,15.1,5.9,0,2
2024-08-28,199,Valsad,Gujarat,west,20.6,72.93,34.8,0.9,coastal,1.0,24,37.4,218,882.9,1003.6,11.2,2.4,27.2,241,8,2,1,20.559715,72.890625,0.1857,0.1857,0.1857,0.1857,9.6,23.6,0,3
2024-08-28,200,Devbhoomi Dwarka,Gujarat,west,22.2,69.95,133.0,0.0,coastal,0.6667,24,62.3,242,117.1,991.1,2.6,1.6,25.0,241,8,2,1,22.199806,69.96094,0.05,0.05,0.05,0.05,22.1,1.9,0,4
2024-08-28,201,Morbi,Gujarat,west,22.82,70.83,30.0,10.35,coastal,0.6667,24,55.9,219,147.1,989.9,4.3,2.7,25.6,241,8,2,1,22.785553,70.78125,1.0,1.0,1.0,1.0,23.4,2.6,0,3
2024-08-28,202,Chhota Udaipur,Gujarat,west,22.3,74.0,6.9,0.0,coastal,0.6667,24,32.0,199,184.2,981.5,14.1,4.8,26.4,241,8,2,1,22.199806,73.94531,0.01,0.01,0.01,0.01,31.8,5.8,0,1
2024-08-28,203,Botad,Gujarat,west,22.17,71.67,1.9,0.0,coastal,0.6667,24,43.7,214,103.8,992.1,5.8,2.7,26.4,241,8,2,1,22.199806,71.71875,0.05,0.05,0.05,0.05,21.1,2.4,0,1
2024-08-28,204,Gir Forest,Gujarat,west,21.1,70.8,20.4,2.36,coastal,0.6667,24,41.4,243,345.0,985.7,5.1,2.0,25.5,241,8,2,1,21.028313,70.78125,0.6144,0.6144,0.6144,0.6144,27.5,8.3,0,2
2024-08-28,205,Narmada,Gujarat,west,21.8,73.5,9.3,0.87,coastal,0.6667,24,34.1,193,315.0,982.1,14.4,4.3,25.8,241,8,2,1,21.731209,73.47656,0.1806,0.1806,0.1806,0.1806,31.1,9.2,0,1
2024-08-28,228,Bilaspur,Himachal Pradesh,north,31.33,76.75,10.0,1.64,orographic,1.0,24,8.7,3,806.3,938.1,21.6,6.5,26.8,241,8,2,1,31.220306,76.75781,0.5739,0.5739,0.5739,0.5739,75.1,92.7,0,2
2024-08-28,230,Hamirpur,Himachal Pradesh,north,31.68,76.53,11.8,0.0,orographic,1.0,24,10.9,299,982.1,921.3,21.9,7.0,25.3,241,8,2,1,31.806053,76.52344,0.2,0.2,0.2,0.2,92.0,90.1,0,2
2024-08-28,232,Kinnaur,Himachal Pradesh,north,31.65,78.25,1.6,0.0,orographic,0.6667,24,16.8,222,80.0,627.0,20.7,6.9,10.9,241,8,2,1,31.688904,78.28125,0.2,0.2,0.2,0.2,386.2,4.8,0,1
2024-08-28,233,Kullu,Himachal Pradesh,north,31.95,77.1,12.4,4.67,orographic,0.6667,24,13.6,227,353.3,841.9,22.2,7.6,23.2,241,8,2,1,31.923203,77.22656,1.0,1.0,1.0,1.0,171.4,26.0,0,2
2024-08-28,235,Mandi,Himachal Pradesh,north,31.7,76.93,11.1,1.25,orographic,1.0,24,10.3,254,739.6,876.2,23.0,6.4,24.0,241,8,2,1,31.806053,76.99219,0.5401,0.5401,0.5401,0.5401,137.0,71.8,0,2
2024-08-28,236,Shimla,Himachal Pradesh,north,31.1,77.17,10.0,4.77,orographic,1.0,24,8.3,180,600.8,852.7,17.0,5.7,22.0,241,8,2,1,30.986008,77.22656,0.6769,0.6769,0.6769,0.6769,160.5,72.4,0,2
2024-08-28,239,Una,Himachal Pradesh,north,31.48,76.27,3.4,9.57,orographic,0.6667,24,7.9,56,1020.0,959.0,21.3,6.3,28.4,241,8,2,1,31.454605,76.28906,0.4001,0.4001,0.4001,0.4001,54.2,129.1,0,1
2024-08-28,336,Barwani,Madhya Pradesh,central,22.03,74.9,0.5,0.0,western_disturbance,1.0,24,28.8,198,125.8,980.7,14.3,5.8,26.3,241,8,2,1,21.965508,75.0,0.05,0.05,0.05,0.05,32.5,4.4,1,0
2024-08-28,339,Burhanpur,Madhya Pradesh,central,21.33,76.23,1.0,2.26,western_disturbance,1.0,24,20.1,212,207.9,976.7,21.9,7.0,26.3,241,8,2,1,21.262611,76.28906,0.3422,0.3422,0.3422,0.3422,36.5,10.3,0,1
2024-08-28,340,Chhatarpur,Madhya Pradesh,central,24.92,79.58,0.0,52.12,orographic,0.6667,24,13.8,226,500.0,974.6,21.4,7.4,28.0,241,8,2,1,24.99121,79.53714,0.8675,0.8675,0.8675,0.8675,38.6,36.2,1,0
2024-08-28,343,Datia,Madhya Pradesh,central,25.67,78.45,0.2,1.78,break_monsoon,0.75,24,11.8,211,500.0,981.1,22.3,7.7,28.5,241,8,2,1,25.764498,78.52941,0.5916,0.5916,0.5916,0.5916,32.1,42.4,1,0
2024-08-28,348,Gwalior,Madhya Pradesh,central,26.22,78.18,0.9,0.0,break_monsoon,1.0,24,8.1,198,500.0,981.3,21.0,7.4,28.4,241,8,2,1,26.25659,78.24369,0.05,0.05,0.05,0.05,32.0,61.7,1,0
2024-08-28,355,Khandwa,Madhya Pradesh,central,21.83,76.35,6.5,2.05,western_disturbance,1.0,24,19.7,194,238.3,967.1,19.7,6.9,25.6,241,8,2,1,21.731209,76.28906,0.2707,0.2707,0.2707,0.2707,46.1,12.1,0,1
2024-08-28,356,Khargone,Madhya Pradesh,central,21.82,75.62,1.5,1.96,western_disturbance,0.6667,24,26.1,207,148.8,971.5,20.1,6.0,26.2,241,8,2,1,21.731209,75.703125,0.2047,0.2047,0.2047,0.2047,41.8,5.7,0,1
2024-08-28,359,Morena,Madhya Pradesh,central,26.5,77.98,0.8,0.0,break_monsoon,1.0,24,9.5,204,500.0,982.6,20.9,7.0,28.6,241,8,2,1,26.467485,78.00661,0.05,0.05,0.05,0.05,30.6,52.6,1,0
2024-08-28,362,Panna,Madhya Pradesh,central,24.72,80.18,0.5,13.31,orographic,0.6667,24,10.7,233,500.0,980.7,21.4,7.3,28.2,241,8,2,1,24.710016,79.96785,0.5122,0.5122,0.5122,0.5122,32.5,46.7,1,0
2024-08-28,366,Rewa,Madhya Pradesh,central,24.53,81.3,0.5,10.1,orographic,0.6667,24,10.7,220,500.0,966.3,22.0,8.0,27.3,241,8,2,1,24.49912,80.0,0.7805,0.7805,0.7805,0.7805,47.0,46.7,1,0
2024-08-28,368,Satna,Madhya Pradesh,central,24.58,80.83,0.5,58.03,orographic,0.6667,24,10.7,220,500.0,966.3,22.0,8.0,27.3,241,8,2,1,24.49912,80.0,0.9559,0.9559,0.9559,0.9559,47.0,46.7,1,0
2024-08-28,373,Shivpuri,Madhya Pradesh,central,25.42,77.65,0.2,1.59,orographic,0.6667,24,12.2,218,500.0,951.6,23.0,7.3,27.0,241,8,2,1,25.483303,77.505424,0.5,0.5,0.5,0.5,61.6,41.0,1,0
2024-08-28,379,Niwari,Madhya Pradesh,central,25.02,79.12,0.3,21.29,orographic,0.6667,24,12.2,225,500.0,974.1,22.1,7.3,28.4,241,8,2,1,24.99121,79.246506,0.5051,0.5051,0.5051,0.5051,39.1,41.0,1,0
2024-08-28,383,Ahmednagar,Maharashtra,west_coast,19.09,74.73,1.7,51.1,active_monsoon,0.75,24,33.3,221,137.5,942.8,18.6,6.4,24.8,241,8,2,1,19.973969,74.765625,1.0,1.0,1.0,1.0,70.5,4.1,0,1
2024-08-28,384,Akola,Maharashtra,west_coast,20.7,77.0,8.0,8.01,western_disturbance,1.0,24,23.0,231,196.7,974.9,18.7,7.0,27.1,241,8,2,1,20.794014,76.99219,0.6179,0.6179,0.6179,0.6179,38.4,8.6,0,1
2024-08-28,385,Amravati,Maharashtra,west_coast,20.93,77.75,0.2,0.0,western_disturbance,1.0,24,19.1,242,221.3,969.4,20.2,6.6,26.3,241,8,2,1,21.028313,77.69531,0.05,0.05,0.05,0.05,43.9,11.6,1,0
2024-08-28,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,19.88,75.32,4.4,48.35,active_monsoon,0.75,24,27.0,224,175.4,926.3,17.2,6.6,23.8,241,8,2,1,19.973969,75.234375,0.9612,0.9612,0.9612,0.9612,87.0,6.5,0,1
2024-08-28,388,Bhandara,Maharashtra,west_coast,21.17,79.65,0.3,13.97,orographic,1.0,24,15.1,235,586.3,977.2,21.5,6.6,26.9,241,8,2,1,21.262611,79.80469,0.9063,0.9063,0.9063,0.9063,36.0,38.8,1,0
2024-08-28,389,Buldhana,Maharashtra,west_coast,20.53,76.18,1.6,0.29,coastal,0.6667,24,26.8,225,203.3,936.0,21.3,6.8,24.1,241,8,2,1,20.442566,76.28906,0.0625,0.0625,0.0625,0.0625,77.2,7.6,0,1
2024-08-28,390,Chandrapur,Maharashtra,west_coast,19.95,79.3,0.5,0.0,western_disturbance,1.0,24,15.9,251,470.0,984.6,19.1,7.2,27.1,241,8,2,1,19.973969,79.21875,0.05,0.05,0.05,0.05,28.6,29.6,1,0
2024-08-28,391,Dhule,Maharashtra,west_coast,20.9,74.78,0.9,1.21,coastal,0.6667,24,34.5,213,148.3,961.8,15.0,5.9,26.2,241,8,2,1,20.794014,74.765625,0.2178,0.2178,0.2178,0.2178,51.5,4.3,1,0
2024-08-28,392,Gadchiroli,Maharashtra,west_coast,19.5,80.0,3.3,0.0,orographic,1.0,24,13.4,234,508.3,983.0,21.9,6.7,26.9,241,8,2,1,19.973969,80.03906,0.05,0.05,0.05,0.05,30.2,37.9,0,1
2024-08-28,393,Gondia,Maharashtra,west_coast,21.47,80.2,0.5,2.39,orographic,1.0,24,15.3,238,613.8,973.3,20.7,6.6,26.6,241,8,2,1,21.49691,80.03906,0.4084,0.4084,0.4084,0.4084,40.0,40.1,1,0
2024-08-28,394,Hingoli,Maharashtra,west_coast,19.72,77.78,0.1,27.39,western_disturbance,1.0,24,19.8,240,191.3,965.7,19.2,7.2,26.2,241,8,2,1,19.973969,77.69531,1.0,1.0,1.0,1.0,47.5,9.7,1,0
2024-08-28,395,Jalgaon,Maharashtra,west_coast,21.0,75.97,2.4,0.0,western_disturbance,1.0,24,20.7,229,195.0,971.9,17.1,7.0,25.9,241,8,2,1,21.028313,76.05469,0.01,0.01,0.01,0.01,41.4,9.4,0,1
2024-08-28,396,Jalna,Maharashtra,west_coast,19.83,75.88,2.4,23.36,active_monsoon,0.75,24,26.7,225,194.6,941.9,18.8,7.4,24.7,241,8,2,1,19.973969,76.05469,1.0,1.0,1.0,1.0,71.4,7.3,0,1
2024-08-28,401,Nagpur,Maharashtra,west_coast,21.15,79.1,0.3,59.7,western_disturbance,1.0,24,17.1,252,350.0,969.3,19.9,7.0,27.0,241,8,2,1,21.262611,78.984375,0.9513,0.9513,0.9513,0.9513,44.0,20.5,1,0
2024-08-28,402,Nanded,Maharashtra,west_coast,19.15,77.3,0.2,20.81,coastal,0.6667,24,22.1,233,160.4,947.9,17.5,6.8,24.8,241,8,2,1,19.973969,77.22656,1.0,1.0,1.0,1.0,65.4,7.3,1,0
